salary,gender,10percentage,12graduation,12percentage,12board,degree,specialization,collegegpa,graduationyear,english,logical,quant,domain,computerprogramming,computerscience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,period
300000,m,89.0,1970-01-01 00:00:00.000002011,95.7,STATE BOARD,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002015,545,530,495,0.744758354008939,425,438,-0.3027,0.7119,0.4711,0.3995,-0.6692,7
185000,m,67.0,1970-01-01 00:00:00.000002008,60.44,STATE BOARD,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002014,455,455,380,0.23780283983757,455,315,1.5644,1.5444,0.7785,0.1459,0.8637,0
200000,f,84.0,1970-01-01 00:00:00.000002009,72.0,STATE BOARD,B.Tech/B.E.,CSE,71.7,1970-01-01 00:00:00.000002013,510,415,235,0.486747008438193,395,376,0.8463,1.3779,0.4711,1.1601,1.4386,1
325000,m,84.0,1970-01-01 00:00:00.000002010,88.75,STATE BOARD,B.Tech/B.E.,IT,72.0,1970-01-01 00:00:00.000002014,665,545,525,0.911395278391328,505,500,-1.308,0.0459,-1.3733,-0.1076,0.0973,8
180000,m,60.46,1970-01-01 00:00:00.000002009,55.5,STATE BOARD,B.Tech/B.E.,CSE,59.07,1970-01-01 00:00:00.000002013,510,505,375,0.0800552813405495,395,253,-0.7335,-1.6191,0.3174,0.3995,-0.6692,1
300000,m,84.0,1970-01-01 00:00:00.000002010,74.8,CBSE,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002014,625,560,620,0.911395278391328,615,500,-1.7389,0.0459,-1.8344,-0.7415,-0.8608,8
105000,f,78.0,1970-01-01 00:00:00.000002010,80.0,STATE BOARD,B.Tech/B.E.,other,79.0,1970-01-01 00:00:00.000002014,640,510,310,0.622642915849938,465,376,0.1282,1.3779,0.7785,-1.8824,-0.2859,8
330000,m,75.8,1970-01-01 00:00:00.000002009,77.6,CBSE,B.Tech/B.E.,IT,64.2,1970-01-01 00:00:00.000002013,500,525,380,0.744758354008939,345,438,1.2772,-0.4536,-0.9122,-0.995,0.4805,1
240000,m,68.2,1970-01-01 00:00:00.000002010,55.0,CBSE,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002014,570,425,470,0.356536487724475,525,346,1.1336,0.5454,2.008,0.3995,0.0973,0
325000,m,79.6,1970-01-01 00:00:00.000002010,93.9,STATE BOARD,B.Tech/B.E.,CSE,73.2,1970-01-01 00:00:00.000002014,380,525,720,0.356536487724475,575,346,-1.1644,-0.9531,-1.8344,1.6672,-0.0943,8
95000,m,60.2,1970-01-01 00:00:00.000002010,60.8,CBSE,B.Tech/B.E.,CSE,62.42,1970-01-01 00:00:00.000002014,485,405,345,0.144789889482462,405,284,1.1283,0.9688,0.9623,0.41483,0.0679,0
350000,f,93.0,1970-01-01 00:00:00.000002011,91.0,STATE BOARD,B.Tech/B.E.,IT,77.0,1970-01-01 00:00:00.000002015,580,485,390,0.842248322257836,475,469,-0.4463,-0.2871,-0.7585,0.0192,0.8637,0
200000,m,64.0,1970-01-01 00:00:00.000002009,61.0,STATE BOARD,B.Tech/B.E.,ECE,67.0,1970-01-01 00:00:00.000002013,380,450,445,0.538386892985096,355,346,0.4155,0.3789,0.7785,-1.5021,1.0554,1
95000,m,68.0,1970-01-01 00:00:00.000002009,65.6,STATE BOARD,B.Tech/B.E.,CSE,63.33,1970-01-01 00:00:00.000002014,420,530,380,0.622642915849938,485,407,-0.0154,-0.7866,-1.0659,-1.6289,-1.0524,8
320000,m,82.4,1970-01-01 00:00:00.000002010,71.4,CBSE,B.Tech/B.E.,IT,71.54,1970-01-01 00:00:00.000002014,455,485,560,0.744758354008939,465,438,0.4155,-0.6201,0.3174,0.9066,-0.6692,1
240000,m,80.4,1970-01-01 00:00:00.000002009,80.6,STATE BOARD,B.Tech/B.E.,EEE,65.12,1970-01-01 00:00:00.000002013,545,450,525,0.622642915849938,275,346,-0.3027,0.2124,-2.2954,-0.995,-0.8608,1
205000,m,80.0,1970-01-01 00:00:00.000002009,55.0,CBSE,B.Tech/B.E.,CSE,63.0,1970-01-01 00:00:00.000002014,640,470,390,0.622642915849938,445,407,-1.1644,0.7119,1.3933,-1.6289,1.4386,7
95000,m,65.17,1970-01-01 00:00:00.000002008,66.2,STATE BOARD,B.Tech/B.E.,IT,74.78,1970-01-01 00:00:00.000002013,510,595,605,0.911395278391328,545,500,-0.4463,-0.2871,0.4711,-1.6289,0.0973,1
325000,m,91.68,1970-01-01 00:00:00.000002010,84.0,STATE BOARD,B.Tech/B.E.,CSE,72.26,1970-01-01 00:00:00.000002014,560,570,570,0.744758354008939,715,438,0.8463,0.8784,1.7007,-2.0092,1.247,8
95000,m,74.0,1970-01-01 00:00:00.000002009,81.0,STATE BOARD,B.Tech/B.E.,CSE,71.64,1970-01-01 00:00:00.000002013,360,460,270,0.978799292641428,415,561,1.1336,0.5454,2.008,-1.2486,-0.0943,1
150000,f,80.8,1970-01-01 00:00:00.000002008,60.5,STATE BOARD,B.Tech/B.E.,CSE,67.04,1970-01-01 00:00:00.000002013,560,555,500,0.842248322257836,515,469,1.1336,1.5444,1.3933,-2.3895,-0.2859,1
180000,f,70.0,1970-01-01 00:00:00.000002009,62.0,STATE BOARD,B.Tech/B.E.,CS,64.9,1970-01-01 00:00:00.000002013,345,425,280,0.356536487724475,345,346,-0.3027,-0.7866,-0.1437,-0.8682,-0.2859,8
190000,f,86.5,1970-01-01 00:00:00.000002009,93.5,STATE BOARD,B.Tech/B.E.,EEE,77.8,1970-01-01 00:00:00.000002013,525,495,475,0.684565067658204,-1,223,1.7081,0.8784,0.01,-1.3753,0.0973,0
180000,m,84.0,1970-01-01 00:00:00.000002009,84.0,STATE BOARD,B.Tech/B.E.,IT,66.0,1970-01-01 00:00:00.000002013,475,375,390,0.486747008438193,385,376,1.2772,1.7109,1.7007,-2.136,0.4805,1
280000,f,90.8,1970-01-01 00:00:00.000002009,82.6,CBSE,B.Tech/B.E.,CSE,64.66,1970-01-01 00:00:00.000002013,485,535,590,0.911395278391328,535,500,0.99,1.2114,1.2396,-2.643,1.6302,2
300000,m,87.2,1970-01-01 00:00:00.000002009,87.14,STATE BOARD,B.Tech/B.E.,CSE,77.0,1970-01-01 00:00:00.000002014,605,590,535,0.356536487724475,465,346,-0.3027,-0.4536,-2.6028,0.7798,0.2889,1
150000,f,93.0,1970-01-01 00:00:00.000002010,89.0,STATE BOARD,B.Tech/B.E.,IT,83.0,1970-01-01 00:00:00.000002014,345,495,325,0.622642915849938,445,407,-0.7335,0.0459,-0.1437,1.0333,-0.8608,8
240000,m,55.33,1970-01-01 00:00:00.000002007,60.6,STATE BOARD,MCA,CA,77.78,1970-01-01 00:00:00.000002014,650,545,380,0.744758354008939,435,438,0.7027,1.3779,-1.527,-1.5021,0.4805,1
350000,m,64.0,1970-01-01 00:00:00.000002009,64.0,STATE BOARD,B.Tech/B.E.,IT,77.0,1970-01-01 00:00:00.000002014,370,535,355,0.842248322257836,605,469,-1.1644,-0.9531,-0.6048,-0.1076,-1.8189,8
325000,m,85.0,1970-01-01 00:00:00.000002010,82.0,CBSE,B.Tech/B.E.,ECE,70.6,1970-01-01 00:00:00.000002014,510,655,665,0.622642915849938,505,315,0.8463,0.8784,0.7785,-1.2486,-0.4776,0
350000,m,70.8,1970-01-01 00:00:00.000002008,64.0,CBSE,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002013,485,510,590,0.622642915849938,405,407,-0.4463,-0.1206,1.0859,0.1459,-0.8608,9
320000,m,67.25,1970-01-01 00:00:00.000002010,71.8,STATE BOARD,B.Tech/B.E.,CSE,81.0,1970-01-01 00:00:00.000002014,465,555,494,0.744758354008939,495,438,1.1336,-0.1206,-1.0659,-0.1076,0.2889,7
150000,m,82.4,1970-01-01 00:00:00.000002011,66.2,STATE BOARD,B.Tech/B.E.,CSE,64.11,1970-01-01 00:00:00.000002014,440,470,500,0.622642915849938,435,407,-0.3027,-0.2871,0.1637,0.1459,-0.6692,7
145000,m,72.2,1970-01-01 00:00:00.000002009,76.8,STATE BOARD,B.Tech/B.E.,IT,73.6,1970-01-01 00:00:00.000002013,475,400,510,0.356536487724475,465,346,0.99,1.0449,0.4711,-0.4879,0.6721,1
180000,m,67.76,1970-01-01 00:00:00.000002010,69.67,STATE BOARD,B.Tech/B.E.,ECE,61.1,1970-01-01 00:00:00.000002014,335,535,545,0.868736585485218,-1,376,-0.7335,0.2124,0.9322,0.1459,-0.0943,8
145000,f,69.0,1970-01-01 00:00:00.000002008,62.33,CBSE,B.Tech/B.E.,CSE,71.25,1970-01-01 00:00:00.000002013,605,520,530,0.911395278391328,465,500,-0.7335,0.7119,0.7785,-0.4879,0.6721,8
320000,m,72.6,1970-01-01 00:00:00.000002008,71.4,CBSE,B.Tech/B.E.,IT,67.0,1970-01-01 00:00:00.000002014,685,595,690,0.842248322257836,575,469,-2.7443,-0.2871,-0.2974,1.2869,-2.2021,7
240000,f,73.8,1970-01-01 00:00:00.000002008,66.6,CBSE,B.Tech/B.E.,CSE,70.41,1970-01-01 00:00:00.000002014,570,630,545,0.911395278391328,445,500,0.1282,0.5454,0.3174,-0.2344,-0.2859,8
180000,f,89.6,1970-01-01 00:00:00.000002008,69.6,CBSE,B.Tech/B.E.,CSE,69.0,1970-01-01 00:00:00.000002014,465,580,440,0.486747008438193,445,376,-1.4517,-0.6201,-0.4511,0.653,-1.0524,8
120000,m,63.6,1970-01-01 00:00:00.000002008,60.8,STATE BOARD,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002013,440,460,405,0.486747008438193,385,376,1.2772,1.0449,1.3933,-0.4879,1.4386,1
145000,m,69.0,1970-01-01 00:00:00.000002010,83.6,STATE BOARD,B.Tech/B.E.,CSE,66.23,1970-01-01 00:00:00.000002014,405,495,535,0.144789889482462,455,284,1.2772,0.3789,-0.6048,0.1459,-0.4776,7
315000,m,83.8,1970-01-01 00:00:00.000002009,80.25,ICSE,B.Tech/B.E.,CSE,67.4,1970-01-01 00:00:00.000002013,605,520,485,0.622642915849938,475,407,-0.159,0.2124,0.01,0.1459,-1.8189,8
325000,f,82.66,1970-01-01 00:00:00.000002010,69.4,CBSE,B.Tech/B.E.,IT,72.0,1970-01-01 00:00:00.000002014,710,665,510,0.23780283983757,435,315,1.7081,1.7109,2.1617,-2.2627,0.8637,8
145000,m,79.5,1970-01-01 00:00:00.000002009,77.1,STATE BOARD,B.Tech/B.E.,CSE,74.78,1970-01-01 00:00:00.000002013,395,495,475,0.144789889482462,-1,284,1.2772,-0.2871,-0.6048,-0.1076,0.8637,8
325000,m,83.6,1970-01-01 00:00:00.000002010,89.91,STATE BOARD,B.Tech/B.E.,IT,80.01,1970-01-01 00:00:00.000002014,545,610,705,0.622642915849938,445,407,1.5644,0.7119,1.547,-2.136,-0.0943,8
200000,m,90.56,1970-01-01 00:00:00.000002010,87.83,STATE BOARD,B.Tech/B.E.,EEE,69.96,1970-01-01 00:00:00.000002014,475,455,430,0.966006923498049,-1,284,-0.159,0.0459,-0.1437,-0.7415,0.4805,0
350000,m,78.6,1970-01-01 00:00:00.000002009,74.8,CBSE,B.Tech/B.E.,CSE,73.8,1970-01-01 00:00:00.000002014,520,525,485,0.842248322257836,505,469,-0.0154,0.8784,0.9322,0.3995,1.247,8
225000,m,89.2,1970-01-01 00:00:00.000002010,69.0,CBSE,B.Tech/B.E.,CSE,67.2,1970-01-01 00:00:00.000002014,500,520,355,0.0800552813405495,275,253,-1.4517,-1.4526,0.4711,1.6672,-0.0943,8
100000,m,79.67,1970-01-01 00:00:00.000002008,72.67,STATE BOARD,B.Tech/B.E.,CSE,69.53,1970-01-01 00:00:00.000002013,525,425,570,0.622642915849938,585,407,-0.0154,-0.6201,0.3174,1.2869,0.2889,1
400000,m,63.2,1970-01-01 00:00:00.000002007,63.2,CBSE,B.Tech/B.E.,IT,66.0,1970-01-01 00:00:00.000002012,495,395,585,0.23780283983757,485,315,-0.7335,-1.6191,-1.3733,0.3995,-1.4356,1
180000,m,83.0,1970-01-01 00:00:00.000002010,83.0,CBSE,B.Tech/B.E.,CSE,69.11,1970-01-01 00:00:00.000002015,605,545,620,0.486747008438193,495,376,0.8463,0.8784,1.2396,-0.995,0.2889,1
145000,m,85.0,1970-01-01 00:00:00.000002009,77.06,CBSE,B.Tech/B.E.,CSE,80.6,1970-01-01 00:00:00.000002013,545,485,560,0.744758354008939,625,438,1.2772,0.7119,-0.1437,0.3995,1.6302,1
200000,f,82.0,1970-01-01 00:00:00.000002009,64.0,CBSE,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002013,580,505,440,0.144789889482462,385,284,-1.7389,1.2114,-0.9122,2.0475,0.2889,1
400000,m,71.37,1970-01-01 00:00:00.000002007,60.8,STATE BOARD,M.Tech./M.E.,other,85.0,1970-01-01 00:00:00.000002013,605,605,570,0.622642915849938,505,530,0.2718,-0.6201,-0.2974,-0.2344,-0.4776,9
90000,m,71.6,1970-01-01 00:00:00.000002008,72.8,CBSE,B.Tech/B.E.,CS,65.1,1970-01-01 00:00:00.000002014,510,410,250,0.622642915849938,395,407,1.2772,1.3779,1.0859,0.3995,0.0973,1
225000,m,77.0,1970-01-01 00:00:00.000002010,91.0,STATE BOARD,B.Tech/B.E.,ECE,74.0,1970-01-01 00:00:00.000002014,415,365,370,0.783303536670298,285,284,0.7027,-0.1206,0.6248,-0.6147,0.0973,1
315000,f,62.6,1970-01-01 00:00:00.000002009,74.6,STATE BOARD,B.Tech/B.E.,CSE,68.88,1970-01-01 00:00:00.000002013,370,460,310,0.622642915849938,-1,407,0.5591,-0.2871,0.3174,0.3995,-0.6692,8
180000,m,71.0,1970-01-01 00:00:00.000002009,70.0,ICSE,B.Tech/B.E.,CSE,65.0,1970-01-01 00:00:00.000002013,490,510,390,0.0800552813405495,315,253,0.7027,1.0449,0.3174,-1.3753,-0.6692,1
300000,m,81.0,1970-01-01 00:00:00.000002011,80.2,CBSE,B.Tech/B.E.,CSE,77.04,1970-01-01 00:00:00.000002015,370,590,605,0.991230625262871,555,592,-1.308,0.2124,1.3933,2.9349,0.4805,7
600000,m,80.4,1970-01-01 00:00:00.000002009,70.2,STATE BOARD,B.Tech/B.E.,CSE,78.0,1970-01-01 00:00:00.000002014,465,455,680,0.953899775079926,575,530,-0.3027,0.0459,0.3174,-1.1218,-0.0943,8
105000,m,75.0,1970-01-01 00:00:00.000002009,81.1,STATE BOARD,B.Tech/B.E.,IT,78.16,1970-01-01 00:00:00.000002013,315,340,235,0.356536487724475,295,346,-1.1644,-1.2861,-0.6048,0.0192,-1.244,8
200000,f,69.0,1970-01-01 00:00:00.000002008,69.12,STATE BOARD,B.Tech/B.E.,EC,62.0,1970-01-01 00:00:00.000002013,475,500,635,0.622642915849938,365,315,-0.0154,-0.7866,-0.9122,-0.7415,0.2889,8
370000,m,77.8,1970-01-01 00:00:00.000002010,85.4,STATE BOARD,B.Tech/B.E.,CSE,63.0,1970-01-01 00:00:00.000002014,720,570,515,0.744758354008939,495,438,0.2718,0.0459,0.1637,1.4136,-2.2021,1
300000,m,65.0,1970-01-01 00:00:00.000002008,77.0,STATE BOARD,MCA,CA,75.6,1970-01-01 00:00:00.000002014,385,485,310,0.744758354008939,485,438,-1.1644,-0.9531,-0.2974,-0.7415,-0.4776,1
180000,f,89.2,1970-01-01 00:00:00.000002008,68.8,CBSE,B.Tech/B.E.,CS,69.0,1970-01-01 00:00:00.000002012,375,385,394,0.144789889482462,395,284,-1.0355,0.8128,-0.4891,0.6498,0.3049,1
330000,m,58.17,1970-01-01 00:00:00.000002009,64.31,STATE BOARD,B.Tech/B.E.,CSE,65.33,1970-01-01 00:00:00.000002014,485,315,545,0.144789889482462,445,284,0.2718,0.2124,-0.1437,0.2727,-0.8608,8
315000,m,83.6,1970-01-01 00:00:00.000002010,73.4,CBSE,B.Tech/B.E.,CSE,61.8,1970-01-01 00:00:00.000002014,525,420,500,0.911395278391328,465,500,1.4208,1.7109,1.7007,-2.2627,-1.4356,7
300000,f,81.0,1970-01-01 00:00:00.000002010,87.9,STATE BOARD,B.Tech/B.E.,IT,72.3,1970-01-01 00:00:00.000002014,430,445,345,0.356536487724475,415,346,1.1336,0.3789,-0.4511,0.0192,0.6721,8
280000,m,78.0,1970-01-01 00:00:00.000002009,91.0,STATE BOARD,B.Tech/B.E.,ECE,64.62,1970-01-01 00:00:00.000002013,405,425,380,0.622642915849938,405,346,1.7081,-0.9531,0.1637,-1.6289,-0.8608,9
180000,m,64.0,1970-01-01 00:00:00.000002010,62.0,CBSE,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002014,345,470,365,0.356536487724475,435,346,-0.3027,-0.4536,-2.4491,1.0333,-0.2859,8
300000,f,89.8,1970-01-01 00:00:00.000002010,87.2,CBSE,B.Tech/B.E.,CSE,78.12,1970-01-01 00:00:00.000002014,475,640,460,0.744758354008939,545,438,-0.159,-0.7866,-1.0659,-0.7415,-1.244,8
200000,f,57.0,1970-01-01 00:00:00.000002009,73.0,STATE BOARD,B.Tech/B.E.,CSE,70.08,1970-01-01 00:00:00.000002014,500,410,560,0.622642915849938,385,407,-0.7335,-0.4536,-0.2974,1.4136,0.6721,1
185000,m,53.0,1970-01-01 00:00:00.000002006,49.0,STATE BOARD,MCA,CA,78.0,1970-01-01 00:00:00.000002013,385,435,320,0.23780283983757,375,315,0.8463,0.2124,0.9322,0.0192,0.8637,8
440000,f,86.0,1970-01-01 00:00:00.000002009,96.0,STATE BOARD,B.Tech/B.E.,ECE,79.98,1970-01-01 00:00:00.000002013,520,610,735,0.0587928000083534,425,284,0.1282,-0.832,-1.2056,0.9066,-1.359,2
310000,m,79.9,1970-01-01 00:00:00.000002009,89.4,STATE BOARD,B.Tech/B.E.,ECE,77.15,1970-01-01 00:00:00.000002013,385,510,585,0.622642915849938,355,438,-0.159,0.5454,0.4711,-0.1076,0.8637,8
390000,m,89.6,1970-01-01 00:00:00.000002009,86.2,CBSE,B.Tech/B.E.,CSE,85.0,1970-01-01 00:00:00.000002013,615,605,575,0.842248322257836,545,469,-0.159,0.7119,0.9322,-0.7415,0.2889,1
180000,m,68.2,1970-01-01 00:00:00.000002010,76.4,CBSE,B.Tech/B.E.,ECE,69.0,1970-01-01 00:00:00.000002014,650,445,475,0.649389714846691,435,407,-1.1644,0.2124,-0.2974,0.0192,-1.0524,0
300000,f,64.2,1970-01-01 00:00:00.000002010,64.1,ICSE,B.Tech/B.E.,IT,71.0,1970-01-01 00:00:00.000002014,510,505,595,0.978799292641428,455,561,0.4155,0.0459,0.01,0.2727,0.0973,7
220000,m,53.4,1970-01-01 00:00:00.000002009,65.4,CBSE,B.Tech/B.E.,CSE,71.2,1970-01-01 00:00:00.000002013,560,420,645,0.953899775079926,575,530,0.1282,-0.2871,-0.1437,-1.1218,1.4386,8
300000,m,74.88,1970-01-01 00:00:00.000002010,82.55,STATE BOARD,B.Tech/B.E.,CSE,80.0,1970-01-01 00:00:00.000002014,500,480,500,0.356536487724475,465,346,0.1282,0.0459,1.2396,1.0333,0.6721,8
200000,f,78.72,1970-01-01 00:00:00.000002010,69.88,STATE BOARD,B.Tech/B.E.,CSE,70.42,1970-01-01 00:00:00.000002014,450,410,320,0.744758354008939,445,438,-0.159,0.0459,-0.4511,-0.3612,-0.0943,1
